id,homeTeam,homeTeamImage,awayTeam,awayTeamImage,scoreHome,scoreAway,referee,stadium,capacity,public,date,time,country,round,penaltis
fHKRk9Y7,Lanús (Arg),https://static.flashscore.com/res/image/data/h4Xuyuf5-xQnxBzcF.png,LDU Quito (Ecu),https://static.flashscore.com/res/image/data/QynioKCa-dldy8uVh.png,3,1,,,,,21/08/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,
xYD6NTXh,Fortaleza (Bra),https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,Rosario Central (Arg),https://static.flashscore.com/res/image/data/nsZ9XOg5-6Dxz0oG5.png,3,1,,,,,21/08/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,
pOY1411T,Corinthians (Bra),https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,Red Bull Bragantino (Bra),https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,2,2,,Neo Química Arena (São Paulo),49205.0,,20/08/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,5 - 4
hQ525zeA,Racing Club (Arg),https://static.flashscore.com/res/image/data/6T5YTkZA-OCiVKiPK.png,Huachipato (Chi),https://static.flashscore.com/res/image/data/v7pzlUCa-xIMey4eD.png,6,1,,,61000.0,,20/08/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,
48FYbuPj,Boca Juniors (Arg),https://static.flashscore.com/res/image/data/h4UwH8Cr-tnwDCzLD.png,Cruzeiro (Bra),https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,1,0,Valenzuela J. (Ven),Estadio Alberto J. Armando (Buenos Aires),57200.0,43973.0,15/08/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,
6Z0wCakA,Athletico-PR (Bra),https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Belgrano (Arg),https://static.flashscore.com/res/image/data/fVzQ4lxS-jXvNrLYt.png,2,1,Vargas G. (Bol),Ligga Arena (Curitiba),42372.0,27275.0,15/08/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,
2c84e6Ib,Libertad (Par),https://static.flashscore.com/res/image/data/ln1XQ9Ar-UwvYANk9.png,Ameliano (Par),https://static.flashscore.com/res/image/data/ruDjw6fM-zLKsTEF7.png,1,1,,,,,15/08/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,
bkRIiV3e,LDU Quito (Ecu),https://static.flashscore.com/res/image/data/QynioKCa-dldy8uVh.png,Lanús (Arg),https://static.flashscore.com/res/image/data/h4Xuyuf5-xQnxBzcF.png,1,2,,,,,14/08/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,
dpi1wuqo,Palestino (Chi),https://static.flashscore.com/res/image/data/GxmUk4dM-zPORy6uL.png,Ind. Medellín (Col),https://static.flashscore.com/res/image/data/lMyrsdhl-plopiAtN.png,2,2,Aragon A. (Ecu),Estádio Nacional Julio Martínez Prádanos (Santiago),48665.0,12284.0,14/08/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,
t6KcPk3t,Rosario Central (Arg),https://static.flashscore.com/res/image/data/nsZ9XOg5-6Dxz0oG5.png,Fortaleza (Bra),https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,1,1,Herrera A. (Ven),Estadio Gigante de Arroyito (Rosário),46955.0,14360.0,14/08/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,
CAzf6NWG,Red Bull Bragantino (Bra),https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,Corinthians (Bra),https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,1,2,Maza P. (Chi),Estádio Santa Cruz (Ribeirão Preto),29292.0,11674.0,13/08/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,
WAHg7dQc,Huachipato (Chi),https://static.flashscore.com/res/image/data/v7pzlUCa-xIMey4eD.png,Racing Club (Arg),https://static.flashscore.com/res/image/data/6T5YTkZA-OCiVKiPK.png,0,2,,,,,13/08/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,
pdOIg0t3,Always Ready (Bol),https://static.flashscore.com/res/image/data/h2zsNpg5-Ycu4vmIa.png,LDU Quito (Ecu),https://static.flashscore.com/res/image/data/QynioKCa-dldy8uVh.png,3,1,Flávio Rodrigues de Souza (Bra),Estádio Municipal de El Alto (El Alto),22000.0,4269.0,25/07/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
QZFJx30d,Athletico-PR (Bra),https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Cerro Porteno (Par),https://static.flashscore.com/res/image/data/Ovlb3hBr-SOY3p1Si.png,2,1,,,,,25/07/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
dtgoMvPp,Cuiabá (Bra),https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,Palestino (Chi),https://static.flashscore.com/res/image/data/GxmUk4dM-zPORy6uL.png,1,2,Vargas G. (Bol),Arena Pantanal (Cuiabá),44000.0,6004.0,25/07/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
llRQmV9s,Boca Juniors (Arg),https://static.flashscore.com/res/image/data/h4UwH8Cr-tnwDCzLD.png,Ind. del Valle (Ecu),https://static.flashscore.com/res/image/data/t8nwTpe5-OnCKiY2r.png,1,0,,,,,24/07/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
z5yupo8M,Red Bull Bragantino (Bra),https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,Barcelona SC (Ecu),https://static.flashscore.com/res/image/data/nit9vJwS-WErjuywa.png,3,2,Herrera A. (Ven),Estádio Nabi Abi Chedid (Bragança Paulista),15010.0,4368.0,24/07/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
U9H6rzY1,Universidad Católica (Ecu),https://static.flashscore.com/res/image/data/GILgdvvS-Kt2BHCfq.png,Libertad (Par),https://static.flashscore.com/res/image/data/ln1XQ9Ar-UwvYANk9.png,1,1,Rojas A. (Col),Estadio Olímpico Atahualpa (Quito),35258.0,4201.0,24/07/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
xCxSkIuS,Internacional (Bra),https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,Rosario Central (Arg),https://static.flashscore.com/res/image/data/nsZ9XOg5-6Dxz0oG5.png,1,1,,,,,23/07/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
MNxOXIJq,Racing Montevideo (Uru),https://static.flashscore.com/res/image/data/v12aAjil-YRdHXM28.png,Huachipato (Chi),https://static.flashscore.com/res/image/data/v7pzlUCa-xIMey4eD.png,0,2,Benitez J. (Par),Estadio Centenario (Montevidéu),60235.0,1428.0,23/07/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,0 - 3
4KRAvPVq,Cerro Porteno (Par),https://static.flashscore.com/res/image/data/Ovlb3hBr-SOY3p1Si.png,Athletico-PR (Bra),https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,1,1,,,,,18/07/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
UmtWVdld,LDU Quito (Ecu),https://static.flashscore.com/res/image/data/QynioKCa-dldy8uVh.png,Always Ready (Bol),https://static.flashscore.com/res/image/data/h2zsNpg5-Ycu4vmIa.png,3,0,Ortega K. (Per),Estádio Rodrigo Paz Delgado (Quito),41575.0,21546.0,18/07/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
C8HER01N,Palestino (Chi),https://static.flashscore.com/res/image/data/GxmUk4dM-zPORy6uL.png,Cuiabá (Bra),https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,1,1,,,,,18/07/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
vwrWo7wA,Barcelona SC (Ecu),https://static.flashscore.com/res/image/data/nit9vJwS-WErjuywa.png,Red Bull Bragantino (Bra),https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,1,1,Ramirez M. (Arg),Estádio Banco Pichincha (Guayaquil),59283.0,6767.0,17/07/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
dG9h6wQ8,Ind. del Valle (Ecu),https://static.flashscore.com/res/image/data/t8nwTpe5-OnCKiY2r.png,Boca Juniors (Arg),https://static.flashscore.com/res/image/data/h4UwH8Cr-tnwDCzLD.png,0,0,,,,,17/07/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
8fTcpd3k,Libertad (Par),https://static.flashscore.com/res/image/data/ln1XQ9Ar-UwvYANk9.png,Universidad Católica (Ecu),https://static.flashscore.com/res/image/data/GILgdvvS-Kt2BHCfq.png,2,0,P. C. Zanovelli (Bra),Estadio Defensores del Chaco (Assunção),44164.0,28400.0,17/07/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
I9MQivBF,Rosario Central (Arg),https://static.flashscore.com/res/image/data/nsZ9XOg5-6Dxz0oG5.png,Internacional (Bra),https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,1,0,,,,,16/07/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
xj1iwudM,Huachipato (Chi),https://static.flashscore.com/res/image/data/v7pzlUCa-xIMey4eD.png,Racing Montevideo (Uru),https://static.flashscore.com/res/image/data/v12aAjil-YRdHXM28.png,2,3,Aragon A. (Ecu),Estadio Huachipato-CAP Acero (Talcahuano),10500.0,2503.0,16/07/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - 16 AVOS DE FINAL,
ryfSwjKD,Internacional (Bra),https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,Delfin (Ecu),https://static.flashscore.com/res/image/data/viqa4vzB-AZbnrnmj.png,1,0,Gonzalez F. (Chi),Estadio Alfredo Jaconi (Caxias do Sul),19924.0,16822.0,08/06/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
4peOvW47,Tomayapo (Bol),https://static.flashscore.com/res/image/data/ddSOdgcM-vDimPjdq.png,Internacional (Bra),https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,0,2,,Estádio IV Centenário (Tarija),15000.0,5872.0,04/06/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 4,
A9GoRCz8,Cruzeiro (Bra),https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,Universidad Católica (Ecu),https://static.flashscore.com/res/image/data/GILgdvvS-Kt2BHCfq.png,1,0,Ramirez M. (Arg),Mineirão (Belo Horizonte),61927.0,55254.0,30/05/2024,21:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
OC4TkdD8,Unión La Calera (Chi),https://static.flashscore.com/res/image/data/AJdiRXkl-WYtEUtB2.png,Alianza (Col),https://static.flashscore.com/res/image/data/hlFxY4e5-jqTIQW5H.png,0,1,,,,,30/05/2024,21:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
4rQe6xFn,Athletico-PR (Bra),https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Ameliano (Par),https://static.flashscore.com/res/image/data/ruDjw6fM-zLKsTEF7.png,0,1,,Ligga Arena (Curitiba),42372.0,26026.0,30/05/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
rZOa5dUh,Danubio (Uru),https://static.flashscore.com/res/image/data/SE9ju9cM-pG50LNFb.png,Rayo Zuliano (Ven),https://static.flashscore.com/res/image/data/S0YLLaGG-W6G6DmEi.png,0,0,,,,,30/05/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
UmjJhJpm,Boca Juniors (Arg),https://static.flashscore.com/res/image/data/h4UwH8Cr-tnwDCzLD.png,Nacional Potosí (Bol),https://static.flashscore.com/res/image/data/KK8ewbFG-ht99hStl.png,4,0,,,,,29/05/2024,21:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
KGV1RLUj,Defensa y Justicia (Arg),https://static.flashscore.com/res/image/data/WbcBGVf5-QcmznTSR.png,César Vallejo (Per),https://static.flashscore.com/res/image/data/f9h3TpGG-SthHX6SB.png,0,1,,,,,29/05/2024,21:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
OAkNiw0g,Fortaleza (Bra),https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,Sportivo Trinidense (Par),https://static.flashscore.com/res/image/data/h0WsLVGG-f95SHpIq.png,2,1,Aragon A. (Ecu),Castelão (Fortaleza),60326.0,29227.0,29/05/2024,21:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
ML9pj57i,Ind. Medellín (Col),https://static.flashscore.com/res/image/data/lMyrsdhl-plopiAtN.png,Always Ready (Bol),https://static.flashscore.com/res/image/data/h2zsNpg5-Ycu4vmIa.png,4,0,Tejera G. (Uru),Estadio Atanasio Girardot (Medellín),40943.0,21596.0,29/05/2024,21:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
vu5JHQJF,Lanús (Arg),https://static.flashscore.com/res/image/data/h4Xuyuf5-xQnxBzcF.png,Cuiabá (Bra),https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,0,1,,,,,29/05/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
M3fOGpZL,Metropolitanos (Ven),https://static.flashscore.com/res/image/data/O08md8jl-tAwcOibj.png,Deportivo Garcilaso (Per),https://static.flashscore.com/res/image/data/hQp9ywwS-rV5EZZh1.png,1,1,Feres J. (Uru),Estádio Olímpico de la UCV (Caracas),24264.0,1100.0,29/05/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
h69yO1tk,Coquimbo Unido (Chi),https://static.flashscore.com/res/image/data/O40oH8h5-hMng3olL.png,Red Bull Bragantino (Bra),https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,1,1,,,,,28/05/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
I9p9pMhQ,Delfin (Ecu),https://static.flashscore.com/res/image/data/viqa4vzB-AZbnrnmj.png,Tomayapo (Bol),https://static.flashscore.com/res/image/data/ddSOdgcM-vDimPjdq.png,4,3,,,,,28/05/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
Ono5o2wK,Internacional (Bra),https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,Belgrano (Arg),https://static.flashscore.com/res/image/data/fVzQ4lxS-jXvNrLYt.png,1,2,Herrera A. (Ven),Arena Barueri (Barueri),31452.0,6151.0,28/05/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
AsKWOsRr,Racing Club (Arg),https://static.flashscore.com/res/image/data/6T5YTkZA-OCiVKiPK.png,Sp. Luqueño (Par),https://static.flashscore.com/res/image/data/6BPq9VdM-4GUthy9Q.png,3,0,Bismark S. (Col),Estádio Cidade de Lanús (Néstor Díaz Pérez) (Lanús),47090.0,14139.0,28/05/2024,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
0YHi3R4M,Argentinos Juniors (Arg),https://static.flashscore.com/res/image/data/xplqslf5-ALgHCh57.png,Nacional Asunción (Par),https://static.flashscore.com/res/image/data/WIKARXhl-6PG8meHs.png,2,1,,,,,28/05/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
MsJm47kG,Corinthians (Bra),https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,Racing Montevideo (Uru),https://static.flashscore.com/res/image/data/v12aAjil-YRdHXM28.png,3,0,,,,,28/05/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
WIHsShL1,Universidad Católica (Ecu),https://static.flashscore.com/res/image/data/GILgdvvS-Kt2BHCfq.png,Alianza (Col),https://static.flashscore.com/res/image/data/hlFxY4e5-jqTIQW5H.png,0,0,,,,,16/05/2024,23:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
EsNxTY5e,Cruzeiro (Bra),https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,Unión La Calera (Chi),https://static.flashscore.com/res/image/data/AJdiRXkl-WYtEUtB2.png,1,0,,,,17712.0,16/05/2024,21:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
8YX4TNIR,Sp. Luqueño (Par),https://static.flashscore.com/res/image/data/6BPq9VdM-4GUthy9Q.png,Red Bull Bragantino (Bra),https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,2,3,Aragon A. (Ecu),Estadio Defensores del Chaco (Assunção),44164.0,448.0,16/05/2024,21:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
08Y0U33L,Racing Club (Arg),https://static.flashscore.com/res/image/data/6T5YTkZA-OCiVKiPK.png,Coquimbo Unido (Chi),https://static.flashscore.com/res/image/data/O40oH8h5-hMng3olL.png,3,0,Rojas A. (Col),Estadio Presidente Peron (Córdoba),26000.0,17016.0,16/05/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
6DRcS1Fp,César Vallejo (Per),https://static.flashscore.com/res/image/data/f9h3TpGG-SthHX6SB.png,Always Ready (Bol),https://static.flashscore.com/res/image/data/h2zsNpg5-Ycu4vmIa.png,2,2,Raphael Claus (Bra),Estadio Mansiche (Trujillo),25036.0,2694.0,15/05/2024,23:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
A39nbuNP,Boca Juniors (Arg),https://static.flashscore.com/res/image/data/h4UwH8Cr-tnwDCzLD.png,Fortaleza (Bra),https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,1,1,Valenzuela J. (Ven),Estadio Alberto J. Armando (Buenos Aires),57200.0,46466.0,15/05/2024,21:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
0l6FI649,Cuiabá (Bra),https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,Deportivo Garcilaso (Per),https://static.flashscore.com/res/image/data/hQp9ywwS-rV5EZZh1.png,1,1,,,,,15/05/2024,21:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
YaZPBbiP,Athletico-PR (Bra),https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Danubio (Uru),https://static.flashscore.com/res/image/data/SE9ju9cM-pG50LNFb.png,1,2,,,,,15/05/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
pdn1nrOD,Belgrano (Arg),https://static.flashscore.com/res/image/data/fVzQ4lxS-jXvNrLYt.png,Tomayapo (Bol),https://static.flashscore.com/res/image/data/ddSOdgcM-vDimPjdq.png,1,0,, (Córdoba),34830.0,,15/05/2024,19:00,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
